Month,Day,Year,Hour,Minute,Flow_mgd,Velocity_fps,Depth_in
3,26,2008,4,30,1.25,2.89,6.07
3,26,2008,4,45,1.219,2.8,6.09
3,26,2008,5,0,1.371,2.97,6.35
3,26,2008,5,15,1.421,3.09,6.35
3,26,2008,5,30,1.528,3.2,6.51
3,26,2008,5,45,1.482,3.14,6.46
3,26,2008,6,0,1.511,3,6.76
3,26,2008,6,15,1.689,3.25,6.91
3,26,2008,6,30,1.82,3.39,7.07
3,26,2008,6,45,1.831,3.34,7.18
3,26,2008,7,0,1.9,3.39,7.29
3,26,2008,7,15,1.841,3.28,7.3
3,26,2008,7,30,1.989,3.42,7.49
3,26,2008,7,45,1.938,3.39,7.39
3,26,2008,8,0,1.874,3.37,7.26
3,26,2008,8,15,1.974,3.42,7.45
3,26,2008,8,30,1.832,3.31,7.23
3,26,2008,8,45,1.866,3.39,7.2
3,26,2008,9,0,1.548,3,6.88
3,26,2008,9,15,1.776,3.28,7.12
3,26,2008,9,30,1.724,3.11,7.23
3,26,2008,9,45,1.852,3.37,7.2
3,26,2008,10,0,1.722,3.23,7.05
3,26,2008,10,15,1.646,3.31,6.7
3,26,2008,10,30,1.699,3.28,6.89
3,26,2008,10,45,1.816,3.34,7.14
3,26,2008,11,0,1.702,3.23,6.99
3,26,2008,11,15,1.755,3.34,6.97
3,26,2008,11,30,1.642,3.25,6.77
3,26,2008,11,45,1.567,3.23,6.59
3,26,2008,12,0,1.686,3.23,6.94
3,26,2008,12,15,1.608,3.17,6.8
3,26,2008,12,30,1.676,3.28,6.83
3,26,2008,12,45,1.617,3.17,6.82
3,26,2008,13,0,1.599,3.09,6.9
3,26,2008,13,15,1.731,3.34,6.9
3,26,2008,13,30,1.686,3.25,6.9
3,26,2008,13,45,1.661,3.25,6.83
3,26,2008,14,0,1.741,3.28,7.02
3,26,2008,14,15,1.675,3.23,6.91
3,26,2008,14,30,1.699,3.28,6.9
3,26,2008,14,45,1.579,3.28,6.55
3,26,2008,15,0,1.598,3.2,6.72
3,26,2008,15,15,1.573,3.23,6.61
3,26,2008,15,30,1.534,3.17,6.57
3,26,2008,15,45,1.53,3.09,6.69
3,26,2008,16,0,1.666,3.28,6.8
3,26,2008,16,15,1.574,3.11,6.78
3,26,2008,16,30,1.671,3.28,6.82
3,26,2008,16,45,1.633,3.31,6.66
3,26,2008,17,0,1.656,3.23,6.85
3,26,2008,17,15,1.705,3.17,7.09
3,26,2008,17,30,1.699,3.37,6.77
3,26,2008,17,45,1.591,3.14,6.79
3,26,2008,18,0,1.679,3.23,6.92
3,26,2008,18,15,1.803,3.39,7.02
3,26,2008,18,30,1.767,3.25,7.13
3,26,2008,18,45,1.82,3.28,7.24
3,26,2008,19,0,1.874,3.34,7.3
3,26,2008,19,15,1.766,3.17,7.26
3,26,2008,19,30,1.741,3.11,7.28
3,26,2008,19,45,1.739,3.11,7.28
3,26,2008,20,0,1.825,3.17,7.44
3,26,2008,20,15,1.942,3.39,7.4
3,26,2008,20,30,1.925,3.34,7.45
3,26,2008,20,45,1.839,3.23,7.39
3,26,2008,21,0,1.957,3.34,7.54
3,26,2008,21,15,1.94,3.2,7.72
3,26,2008,21,30,1.997,3.25,7.79
3,26,2008,21,45,1.925,3.25,7.58
3,26,2008,22,0,1.906,3.11,7.77
3,26,2008,22,15,1.889,3.2,7.58
3,26,2008,22,30,1.797,3.09,7.5
3,26,2008,22,45,1.654,3.03,7.16
3,26,2008,23,0,1.667,3.14,7.02
3,26,2008,23,15,1.552,2.97,6.94
3,26,2008,23,30,1.574,3.17,6.7
3,26,2008,23,45,1.452,3.06,6.49
3,27,2008,0,0,1.401,2.97,6.45
3,27,2008,0,15,1.395,3,6.39
3,27,2008,0,30,1.328,2.95,6.25
3,27,2008,0,45,1.349,3,6.24
3,27,2008,1,0,1.289,2.97,6.08
3,27,2008,1,15,1.174,2.75,6.02
3,27,2008,1,30,1.212,2.86,5.98
3,27,2008,1,45,1.25,2.95,5.99
3,27,2008,2,0,1.237,3.06,5.79
3,27,2008,2,15,1.137,2.86,5.72
3,27,2008,2,30,1.092,2.72,5.76
3,27,2008,2,45,1.112,2.8,5.71
3,27,2008,3,0,1.205,2.95,5.84
3,27,2008,3,15,1.107,2.75,5.77
3,27,2008,3,30,1.152,2.89,5.74
3,27,2008,3,45,1.047,2.69,5.64
3,27,2008,4,0,1.161,2.86,5.81
3,27,2008,4,15,1.133,2.83,5.75
3,27,2008,4,30,1.135,2.86,5.71
3,27,2008,4,45,1.217,3,5.8
3,27,2008,5,0,1.141,2.75,5.9
3,27,2008,5,15,1.146,2.8,5.83
3,27,2008,5,30,1.323,3,6.15
3,27,2008,5,45,1.418,3.11,6.3
3,27,2008,6,0,1.521,3.25,6.41
3,27,2008,6,15,1.558,3.09,6.77
3,27,2008,6,30,1.606,3,7.06
3,27,2008,6,45,1.701,3,7.36
3,27,2008,7,0,1.784,3.03,7.56
3,27,2008,7,15,1.831,3.11,7.55
3,27,2008,7,30,1.941,3.14,7.82
3,27,2008,7,45,1.814,3,7.7
3,27,2008,8,0,1.612,2.92,7.22
3,27,2008,8,15,1.752,3.2,7.18
3,27,2008,8,30,1.599,3.06,6.95
3,27,2008,8,45,1.636,3.14,6.92
3,27,2008,9,0,1.686,3.11,7.12
3,27,2008,9,15,1.664,3.09,7.1
3,27,2008,9,30,1.648,3.09,7.05
3,27,2008,9,45,1.69,3.11,7.13
3,27,2008,10,0,1.671,3.14,7.03
3,27,2008,10,15,1.601,3.06,6.95
3,27,2008,10,30,1.503,2.92,6.87
3,27,2008,10,45,1.57,2.97,6.99
3,27,2008,11,0,1.615,3.11,6.9
3,27,2008,11,15,1.551,3,6.89
3,27,2008,11,30,1.539,3.14,6.63
3,27,2008,11,45,1.555,3.11,6.72
3,27,2008,12,0,1.555,3.09,6.76
3,27,2008,12,15,1.469,2.97,6.67
3,27,2008,12,30,1.447,3,6.56
3,27,2008,12,45,1.467,2.97,6.66
3,27,2008,13,0,1.51,3.09,6.62
3,27,2008,13,15,1.422,2.95,6.56
3,27,2008,13,30,1.598,3.14,6.81
3,27,2008,13,45,1.426,2.83,6.76
3,27,2008,14,0,1.459,3.09,6.47
3,27,2008,14,15,1.413,2.97,6.49
3,27,2008,14,30,1.532,3.17,6.57
3,27,2008,14,45,1.506,3.11,6.57
3,27,2008,15,0,1.422,2.95,6.56
3,27,2008,15,15,1.452,3.06,6.49
3,27,2008,15,30,1.431,2.89,6.68
3,27,2008,15,45,1.411,2.97,6.48
3,27,2008,16,0,1.422,2.97,6.52
3,27,2008,16,15,1.464,3.06,6.52
3,27,2008,16,30,1.573,3.17,6.69
3,27,2008,16,45,1.499,2.97,6.77
3,27,2008,17,0,1.608,3.17,6.8
3,27,2008,17,15,1.506,2.97,6.79
3,27,2008,17,30,1.572,3.14,6.73
3,27,2008,17,45,1.615,3.17,6.82
3,27,2008,18,0,1.617,3.14,6.87
3,27,2008,18,15,1.653,3.14,6.97
3,27,2008,18,30,1.586,3.11,6.82
3,27,2008,18,45,1.653,3.17,6.93
3,27,2008,19,0,1.597,2.97,7.08
3,27,2008,19,15,1.652,3.06,7.11
3,27,2008,19,30,1.762,3.23,7.16
3,27,2008,19,45,1.708,3.17,7.09
3,27,2008,20,0,1.763,3.14,7.3
3,27,2008,20,15,1.855,3.28,7.34
3,27,2008,20,30,1.747,3.09,7.35
3,27,2008,20,45,1.756,3.2,7.19
3,27,2008,21,0,1.794,3.2,7.3
3,27,2008,21,15,1.825,3.23,7.35
3,27,2008,21,30,1.815,3.23,7.32
3,27,2008,21,45,1.799,3.2,7.31
3,27,2008,22,0,1.799,3.23,7.27
3,27,2008,22,15,1.665,3.09,7.1
3,27,2008,22,30,1.568,2.97,6.99
3,27,2008,22,45,1.635,3.03,7.1
3,27,2008,23,0,1.586,3.03,6.95
3,27,2008,23,15,1.435,2.75,6.94
3,27,2008,23,30,1.547,3.06,6.78
3,27,2008,23,45,1.399,2.86,6.62
3,28,2008,0,0,1.455,3.06,6.5
3,28,2008,0,15,1.284,2.8,6.32
3,28,2008,0,30,1.307,2.78,6.44
3,28,2008,0,45,1.316,2.8,6.43
3,28,2008,1,0,1.175,2.78,5.98
3,28,2008,1,15,1.106,2.8,5.69
3,28,2008,1,30,1.105,2.83,5.65
3,28,2008,1,45,1.075,2.75,5.66
3,28,2008,2,0,1.12,2.86,5.66
3,28,2008,2,15,1.081,2.83,5.56
3,28,2008,2,30,0.998,2.58,5.61
3,28,2008,2,45,1.036,2.75,5.51
3,28,2008,3,0,0.99,2.66,5.46
3,28,2008,3,15,1.049,2.8,5.48
3,28,2008,3,30,1.078,2.8,5.59
3,28,2008,3,45,1.065,2.83,5.5
3,28,2008,4,0,1.02,2.69,5.53
3,28,2008,4,15,1.073,2.86,5.49
3,28,2008,4,30,1.022,2.75,5.46
3,28,2008,4,45,1.061,2.86,5.45
3,28,2008,5,0,1.031,2.69,5.58
3,28,2008,5,15,1.204,2.95,5.84
3,28,2008,5,30,1.154,2.78,5.91
3,28,2008,5,45,1.246,2.83,6.14
3,28,2008,6,0,1.341,2.95,6.3
3,28,2008,6,15,1.389,2.86,6.59
3,28,2008,6,30,1.494,2.89,6.89
3,28,2008,6,45,1.639,3.06,7.07
3,28,2008,7,0,1.651,3.09,7.06
3,28,2008,7,15,1.788,3.17,7.33
3,28,2008,7,30,1.727,3.17,7.15
3,28,2008,7,45,1.785,3.17,7.32
3,28,2008,8,0,1.697,3.06,7.24
3,28,2008,8,15,1.627,3.03,7.08
3,28,2008,8,30,1.6,2.97,7.09
3,28,2008,8,45,1.481,2.92,6.8
3,28,2008,9,0,1.514,3,6.77
3,28,2008,9,15,1.478,2.8,6.98
3,28,2008,9,30,1.478,2.8,6.98
3,28,2008,9,45,1.622,3.09,6.97
3,28,2008,10,0,1.555,2.97,6.94
3,28,2008,10,15,1.439,2.83,6.8
3,28,2008,10,30,1.55,3,6.88
3,28,2008,10,45,1.564,3.03,6.88
3,28,2008,11,0,1.558,3.06,6.82
3,28,2008,11,15,1.549,2.97,6.93
3,28,2008,11,30,1.437,2.97,6.57
3,28,2008,11,45,1.575,3.03,6.92
3,28,2008,12,0,1.421,2.78,6.84
3,28,2008,12,15,1.383,2.78,6.71
3,28,2008,12,30,1.523,3,6.8
3,28,2008,12,45,1.515,3.06,6.68
3,28,2008,13,0,1.53,2.97,6.87
3,28,2008,13,15,1.397,2.8,6.71
3,28,2008,13,30,1.48,2.95,6.75
3,28,2008,13,45,1.4,2.83,6.67
3,28,2008,14,0,1.533,3.03,6.78
3,28,2008,14,15,1.462,2.89,6.78
3,28,2008,14,30,1.517,3,6.78
3,28,2008,14,45,1.398,2.83,6.66
3,28,2008,15,0,1.354,2.83,6.52
3,28,2008,15,15,1.481,3.06,6.58
3,28,2008,15,30,1.343,2.72,6.67
3,28,2008,15,45,1.396,2.86,6.61
3,28,2008,16,0,1.416,2.83,6.73
3,28,2008,16,15,1.366,2.72,6.75
3,28,2008,16,30,1.489,2.97,6.74
3,28,2008,16,45,1.434,2.83,6.79
3,28,2008,17,0,1.472,2.89,6.82
3,28,2008,17,15,1.505,2.97,6.78
3,28,2008,17,30,1.509,2.92,6.89
3,28,2008,17,45,1.521,2.95,6.88
3,28,2008,18,0,1.521,2.78,7.18
3,28,2008,18,15,1.509,2.86,6.99
3,28,2008,18,30,1.583,2.95,7.08
3,28,2008,18,45,1.605,3,7.06
3,28,2008,19,0,1.624,3.03,7.07
3,28,2008,19,15,1.43,2.78,6.87
3,28,2008,19,30,1.562,2.95,7.01
3,28,2008,19,45,1.633,3.06,7.05
3,28,2008,20,0,1.445,2.75,6.97
3,28,2008,20,15,1.595,3.03,6.98
3,28,2008,20,30,1.578,3,6.97
3,28,2008,20,45,1.435,2.89,6.7
3,28,2008,21,0,1.447,2.75,6.98
3,28,2008,21,15,1.588,3,7
3,28,2008,21,30,1.416,2.75,6.87
3,28,2008,21,45,1.501,2.78,7.11
3,28,2008,22,0,1.424,2.78,6.85
3,28,2008,22,15,1.479,2.95,6.75
3,28,2008,22,30,1.451,2.89,6.75
3,28,2008,22,45,1.477,2.89,6.83
3,28,2008,23,0,1.517,3,6.78
3,28,2008,23,15,1.544,2.97,6.91
3,28,2008,23,30,1.522,2.97,6.84
3,28,2008,23,45,1.605,3,7.06
3,29,2008,0,0,1.638,2.92,7.31
3,29,2008,0,15,1.785,3.06,7.51
3,29,2008,0,30,1.97,3.2,7.81
3,29,2008,0,45,1.943,3.2,7.73
3,29,2008,1,0,1.863,2.97,7.9
3,29,2008,1,15,1.918,3.09,7.86
3,29,2008,1,30,1.919,3.06,7.91
3,29,2008,1,45,1.726,2.89,7.64
3,29,2008,2,0,1.856,3.2,7.48
3,29,2008,2,15,1.869,3.09,7.71
3,29,2008,2,30,1.893,3.14,7.68
3,29,2008,2,45,2.07,3.25,7.99
3,29,2008,3,0,2.159,3.28,8.19
3,29,2008,3,15,2.191,3.28,8.27
3,29,2008,3,30,2.039,3.09,8.21
3,29,2008,3,45,2.009,3.11,8.07
3,29,2008,4,0,2.088,3.28,7.99
3,29,2008,4,15,1.995,3.2,7.88
3,29,2008,4,30,2.029,3.25,7.87
3,29,2008,4,45,2.052,3.23,7.99
3,29,2008,5,0,2.053,3.23,7.99
3,29,2008,5,15,2.058,3.28,7.91
3,29,2008,5,30,2.023,3.25,7.86
3,29,2008,5,45,1.99,3.14,7.97
3,29,2008,6,0,2.095,3.25,8.06
3,29,2008,6,15,2.069,3.25,7.99
3,29,2008,6,30,2.001,3.2,7.89
3,29,2008,6,45,1.98,3.14,7.94
3,29,2008,7,0,2.034,3.14,8.09
3,29,2008,7,15,1.986,3.11,8.01
3,29,2008,7,30,2.123,3.23,8.19
3,29,2008,7,45,2.027,3.11,8.12
3,29,2008,8,0,2.159,3.23,8.29
3,29,2008,8,15,2.171,3.28,8.22
3,29,2008,8,30,2.377,3.42,8.51
3,29,2008,8,45,2.233,3.31,8.34
3,29,2008,9,0,2.126,3.2,8.25
3,29,2008,9,15,2.22,3.25,8.4
3,29,2008,9,30,2.221,3.2,8.51
3,29,2008,9,45,2.303,3.37,8.42
3,29,2008,10,0,2.273,3.37,8.34
3,29,2008,10,15,2.254,3.42,8.19
3,29,2008,10,30,2.146,3.07,8.55
3,29,2008,10,45,2.235,3.25,8.45
3,29,2008,11,0,2.239,3.28,8.4
3,29,2008,11,15,2.273,3.23,8.6
3,29,2008,11,30,2.244,3.25,8.47
3,29,2008,11,45,2.193,3.23,8.38
3,29,2008,12,0,2.266,3.28,8.48
3,29,2008,12,15,2.234,3.28,8.39
3,29,2008,12,30,2.197,3.2,8.45
3,29,2008,12,45,2.167,3.2,8.36
3,29,2008,13,0,2.154,3.2,8.33
3,29,2008,13,15,2.209,3.25,8.37
3,29,2008,13,30,1.925,2.97,8.09
3,29,2008,13,45,2.193,3.28,8.28
3,29,2008,14,0,2.126,3.17,8.3
3,29,2008,14,15,2.115,3.25,8.12
3,29,2008,14,30,2.087,3.23,8.09
3,29,2008,14,45,2.112,3.17,8.26
3,29,2008,15,0,2.231,3.37,8.23
3,29,2008,15,15,2.039,3.2,8
3,29,2008,15,30,2.073,3.25,8
3,29,2008,15,45,2.078,3.25,8.01
3,29,2008,16,0,2.067,3.25,7.98
3,29,2008,16,15,2.078,3.2,8.11
3,29,2008,16,30,2.09,3.28,8
3,29,2008,16,45,2.091,3.31,7.95
3,29,2008,17,0,2.204,3.28,8.31
3,29,2008,17,15,2.462,3.51,8.58
3,29,2008,17,30,2.674,3.39,9.33
3,29,2008,17,45,2.72,3.31,9.62
3,29,2008,18,0,3.27,3.32,11
3,29,2008,18,15,3.513,3.48,11.22
3,29,2008,18,30,3.881,3.66,11.64
3,29,2008,18,45,3.927,3.49,12.17
3,29,2008,19,0,3.97,3.49,12.28
3,29,2008,19,15,4.002,3.46,12.43
3,29,2008,19,30,3.689,3.23,12.33
3,29,2008,19,45,3.974,3.45,12.4
3,29,2008,20,0,3.878,3.46,12.13
3,29,2008,20,15,3.873,3.46,12.12
3,29,2008,20,30,3.835,3.49,11.95
3,29,2008,20,45,3.98,3.59,12.04
3,29,2008,21,0,3.749,3.46,11.82
3,29,2008,21,15,3.593,3.38,11.66
3,29,2008,21,30,3.553,3.34,11.67
3,29,2008,21,45,3.893,3.73,11.5
3,29,2008,22,0,3.504,3.42,11.34
3,29,2008,22,15,3.706,3.59,11.41
3,29,2008,22,30,3.602,3.62,11.1
3,29,2008,22,45,3.395,3.42,11.07
3,29,2008,23,0,3.496,3.62,10.85
3,29,2008,23,15,3.435,3.56,10.84
3,29,2008,23,30,3.301,3.45,10.77
3,29,2008,23,45,3.196,3.45,10.52
3,30,2008,0,0,3.154,3.45,10.41
3,30,2008,0,15,3.175,3.56,10.22
3,30,2008,0,30,3.044,3.37,10.33
3,30,2008,0,45,3.096,3.51,10.15
3,30,2008,1,0,3.218,3.65,10.14
3,30,2008,1,15,2.995,3.48,9.96
3,30,2008,1,30,2.961,3.51,9.82
3,30,2008,1,45,2.963,3.56,9.71
3,30,2008,2,0,2.836,3.51,9.51
3,30,2008,2,15,2.778,3.51,9.37
3,30,2008,2,30,2.813,3.56,9.35
3,30,2008,2,45,2.85,3.65,9.28
3,30,2008,3,0,2.725,3.51,9.24
3,30,2008,3,15,2.799,3.65,9.15
3,30,2008,3,30,2.802,3.67,9.11
3,30,2008,3,45,2.631,3.48,9.06
3,30,2008,4,0,2.81,3.73,9.03
3,30,2008,4,15,2.714,3.62,9
3,30,2008,4,30,2.705,3.67,8.88
3,30,2008,4,45,2.723,3.65,8.97
3,30,2008,5,0,2.794,3.76,8.94
3,30,2008,5,15,2.621,3.59,8.83
3,30,2008,5,30,2.589,3.56,8.8
3,30,2008,5,45,2.612,3.62,8.75
3,30,2008,6,0,2.783,3.81,8.82
3,30,2008,6,15,2.539,3.56,8.67
3,30,2008,6,30,2.613,3.62,8.76
3,30,2008,6,45,2.537,3.59,8.62
3,30,2008,7,0,2.568,3.53,8.8
3,30,2008,7,15,2.527,3.45,8.85
3,30,2008,7,30,2.64,3.56,8.92
3,30,2008,7,45,2.572,3.51,8.86
3,30,2008,8,0,2.827,3.65,9.22
3,30,2008,8,15,2.711,3.42,9.37
3,30,2008,8,30,2.713,3.53,9.16
3,30,2008,8,45,2.73,3.45,9.36
3,30,2008,9,0,2.84,3.53,9.47
3,30,2008,9,15,2.829,3.53,9.44
3,30,2008,9,30,2.932,3.56,9.64
3,30,2008,9,45,2.864,3.62,9.36
3,30,2008,10,0,2.783,3.56,9.27
3,30,2008,10,15,2.857,3.51,9.56
3,30,2008,10,30,2.748,3.51,9.3
3,30,2008,10,45,2.651,3.42,9.22
3,30,2008,11,0,2.736,3.45,9.38
3,30,2008,11,15,2.68,3.56,9.02
3,30,2008,11,30,2.566,3.45,8.95
3,30,2008,11,45,2.821,3.65,9.21
3,30,2008,12,0,2.626,3.48,9.05
3,30,2008,12,15,2.675,3.59,8.96
3,30,2008,12,30,2.694,3.56,9.06
3,30,2008,12,45,2.565,3.45,8.94
3,30,2008,13,0,2.575,3.51,8.87
3,30,2008,13,15,2.683,3.7,8.78
3,30,2008,13,30,2.58,3.56,8.78
3,30,2008,13,45,2.492,3.37,8.92
3,30,2008,14,0,2.471,3.45,8.7
3,30,2008,14,15,2.5,3.48,8.73
3,30,2008,14,30,2.592,3.51,8.91
3,30,2008,14,45,2.433,3.34,8.82
3,30,2008,15,0,2.688,3.62,8.94
3,30,2008,15,15,2.558,3.56,8.72
3,30,2008,15,30,2.469,3.53,8.55
3,30,2008,15,45,2.456,3.48,8.61
3,30,2008,16,0,2.57,3.59,8.7
3,30,2008,16,15,2.427,3.51,8.49
3,30,2008,16,30,2.428,3.51,8.49
3,30,2008,16,45,2.402,3.48,8.48
3,30,2008,17,0,2.537,3.56,8.67
3,30,2008,17,15,2.563,3.62,8.64
3,30,2008,17,30,2.376,3.48,8.41
3,30,2008,17,45,2.496,3.59,8.52
3,30,2008,18,0,2.414,3.51,8.46
3,30,2008,18,15,2.399,3.51,8.42
3,30,2008,18,30,2.471,3.62,8.41
3,30,2008,18,45,2.501,3.67,8.39
3,30,2008,19,0,2.497,3.56,8.57
3,30,2008,19,15,2.371,3.45,8.45
3,30,2008,19,30,2.498,3.62,8.47
3,30,2008,19,45,2.437,3.53,8.47
3,30,2008,20,0,2.453,3.62,8.37
3,30,2008,20,15,2.442,3.59,8.39
3,30,2008,20,30,2.481,3.62,8.43
3,30,2008,20,45,2.358,3.42,8.46
3,30,2008,21,0,2.366,3.42,8.48
3,30,2008,21,15,2.357,3.39,8.51
3,30,2008,21,30,2.44,3.59,8.38
3,30,2008,21,45,2.293,3.42,8.29
3,30,2008,22,0,2.277,3.39,8.3
3,30,2008,22,15,2.328,3.51,8.24
3,30,2008,22,30,2.334,3.59,8.12
3,30,2008,22,45,2.234,3.48,8.04
3,30,2008,23,0,2.222,3.45,8.06
3,30,2008,23,15,2.228,3.66,7.74
3,30,2008,23,30,2.108,3.51,7.67
3,30,2008,23,45,2.117,3.53,7.65
3,31,2008,0,0,2.184,3.39,8.05
3,31,2008,0,15,2.174,3.37,8.08
3,31,2008,0,30,2.211,3.45,8.03
3,31,2008,0,45,2.11,3.37,7.91
3,31,2008,1,0,2.05,3.28,7.89
3,31,2008,1,15,2.165,3.48,7.87
3,31,2008,1,30,2.045,3.34,7.78
3,31,2008,1,45,2.093,3.37,7.86
3,31,2008,2,0,2.025,3.34,7.72
3,31,2008,2,15,2.013,3.28,7.78
3,31,2008,2,30,2.045,3.42,7.64
3,31,2008,2,45,2.041,3.39,7.67
3,31,2008,3,0,1.986,3.28,7.71
3,31,2008,3,15,1.962,3.28,7.64
3,31,2008,3,30,2.048,3.37,7.74
3,31,2008,3,45,2.023,3.34,7.72
3,31,2008,4,0,2.132,3.53,7.69
3,31,2008,4,15,2.067,3.37,7.79
3,31,2008,4,30,2.093,3.37,7.86
3,31,2008,4,45,1.995,3.28,7.73
3,31,2008,5,0,1.902,3.17,7.66
3,31,2008,5,15,2.107,3.45,7.76
3,31,2008,5,30,1.974,3.2,7.82
3,31,2008,5,45,2.139,3.48,7.8
3,31,2008,6,0,2.239,3.51,8.01
3,31,2008,6,15,2.234,3.56,7.91
3,31,2008,6,30,2.165,3.59,7.69
3,31,2008,6,45,2.275,3.65,7.88
3,31,2008,7,0,2.281,3.56,8.03
3,31,2008,7,15,2.308,3.53,8.14
3,31,2008,7,30,2.265,3.53,8.03
3,31,2008,7,45,2.319,3.65,7.99
3,31,2008,8,0,2.281,3.67,7.85
3,31,2008,8,15,2.21,3.59,7.8
3,31,2008,8,30,2.177,3.59,7.72
3,31,2008,8,45,2.09,3.48,7.67
3,31,2008,9,0,2.077,3.48,7.63
3,31,2008,9,15,2.254,3.73,7.7
3,31,2008,9,30,2.132,3.51,7.73
3,31,2008,9,45,2.236,3.65,7.78
3,31,2008,10,0,2.221,3.53,7.92
3,31,2008,10,15,2.224,3.56,7.88
3,31,2008,10,30,2.22,3.67,7.7
3,31,2008,10,45,2.089,3.45,7.71
3,31,2008,11,0,2.136,3.53,7.7
3,31,2008,11,15,2.111,3.53,7.64
3,31,2008,11,30,2.093,3.53,7.59
3,31,2008,11,45,2.002,3.34,7.66
3,31,2008,12,0,2.135,3.59,7.61
3,31,2008,12,15,2.122,3.53,7.66
3,31,2008,12,30,2.015,3.48,7.47
3,31,2008,12,45,2.048,3.51,7.52
3,31,2008,13,0,2.113,3.56,7.6
3,31,2008,13,15,2.095,3.48,7.68
3,31,2008,13,30,2.057,3.45,7.62
3,31,2008,13,45,2.058,3.51,7.54
3,31,2008,14,0,2.217,3.7,7.65
3,31,2008,14,15,2.011,3.42,7.55
3,31,2008,14,30,2.006,3.51,7.4
3,31,2008,14,45,2.089,3.59,7.49
3,31,2008,15,0,1.996,3.53,7.34
3,31,2008,15,15,2.14,3.51,7.76
3,31,2008,15,30,2.083,3.34,7.88
3,31,2008,15,45,2.048,3.37,7.74
3,31,2008,16,0,2.052,3.51,7.53
3,31,2008,16,15,2.037,3.56,7.4
3,31,2008,16,30,2.07,3.56,7.49
3,31,2008,16,45,2.001,3.53,7.35
3,31,2008,17,0,2.049,3.51,7.52
3,31,2008,17,15,2.008,3.53,7.37
3,31,2008,17,30,2.104,3.65,7.45
3,31,2008,17,45,2.089,3.62,7.45
3,31,2008,18,0,2.05,3.51,7.52
3,31,2008,18,15,2.073,3.53,7.54
3,31,2008,18,30,2.124,3.62,7.54
3,31,2008,18,45,2.206,3.65,7.7
3,31,2008,19,0,2.107,3.51,7.67
3,31,2008,19,15,2.147,3.59,7.64
3,31,2008,19,30,2.132,3.59,7.6
3,31,2008,19,45,2.285,3.65,7.9
3,31,2008,20,0,2.196,3.59,7.77
3,31,2008,20,15,2.235,3.59,7.87
3,31,2008,20,30,2.169,3.51,7.83
3,31,2008,20,45,2.2,3.59,7.78
3,31,2008,21,0,2.068,3.45,7.66
3,31,2008,21,15,2.152,3.45,7.88
3,31,2008,21,30,2.209,3.59,7.8
3,31,2008,21,45,2.366,3.67,8.06
3,31,2008,22,0,2.226,3.56,7.89
3,31,2008,22,15,2.083,3.53,7.56
3,31,2008,22,30,2.151,3.67,7.53
3,31,2008,22,45,2.093,3.62,7.46
3,31,2008,23,0,2.057,3.59,7.41
3,31,2008,23,15,2.115,3.42,7.83
3,31,2008,23,30,2.077,3.45,7.68
3,31,2008,23,45,2.085,3.48,7.66
4,1,2008,0,0,2.031,3.39,7.65
4,1,2008,0,15,2.053,3.45,7.61
4,1,2008,0,30,1.973,3.34,7.58
4,1,2008,0,45,1.955,3.37,7.48
4,1,2008,1,0,1.984,3.42,7.47
4,1,2008,1,15,1.956,3.45,7.36
4,1,2008,1,30,1.968,3.42,7.43
4,1,2008,1,45,1.977,3.39,7.5
4,1,2008,2,0,2.223,3.59,7.84
4,1,2008,2,15,2.004,3.48,7.44
4,1,2008,2,30,2.178,3.7,7.55
4,1,2008,2,45,2.171,3.51,7.84
4,1,2008,3,0,2.32,3.59,8.08
4,1,2008,3,15,2.451,3.65,8.31
4,1,2008,3,30,2.382,3.65,8.14
4,1,2008,3,45,2.397,3.62,8.23
4,1,2008,4,0,2.403,3.67,8.15
4,1,2008,4,15,2.353,3.59,8.16
4,1,2008,4,30,2.245,3.42,8.17
4,1,2008,4,45,2.415,3.53,8.41
4,1,2008,5,0,2.361,3.51,8.32
4,1,2008,5,15,2.555,3.7,8.47
4,1,2008,5,30,2.427,3.48,8.54
4,1,2008,5,45,2.612,3.59,8.8
4,1,2008,6,0,2.697,3.67,8.86
4,1,2008,6,15,2.698,3.67,8.86
4,1,2008,6,30,2.782,3.56,9.27
4,1,2008,6,45,2.958,3.73,9.38
4,1,2008,7,0,2.73,3.39,9.47
4,1,2008,7,15,2.91,3.59,9.53
4,1,2008,7,30,2.863,3.51,9.58
4,1,2008,7,45,2.946,3.62,9.56
4,1,2008,8,0,2.791,3.62,9.19
4,1,2008,8,15,2.717,3.62,9.01
4,1,2008,8,30,2.72,3.59,9.07
4,1,2008,8,45,2.581,3.51,8.88
4,1,2008,9,0,2.61,3.51,8.95
4,1,2008,9,15,2.624,3.56,8.88
4,1,2008,9,30,2.55,3.53,8.75
4,1,2008,9,45,2.61,3.62,8.75
4,1,2008,10,0,2.569,3.56,8.75
4,1,2008,10,15,2.486,3.56,8.54
4,1,2008,10,30,2.476,3.59,8.47
4,1,2008,10,45,2.453,3.56,8.46
4,1,2008,11,0,2.454,3.48,8.61
4,1,2008,11,15,2.503,3.59,8.54
4,1,2008,11,30,2.394,3.48,8.46
4,1,2008,11,45,2.349,3.42,8.44
4,1,2008,12,0,2.418,3.51,8.47
4,1,2008,12,15,2.469,3.56,8.5
4,1,2008,12,30,2.383,3.51,8.38
